Episode,Step,Hour,DER1_P_MW,DER2_P_MW,DER3_P_MW,DER4_P_MW,BESS_P_MW,BESS_SOC,Load_Bus4_P_MW,Load_Bus5_P_MW,Load_Bus6_P_MW,Load_Bus7_P_MW,Load_Bus3_P_MW,DER1_Voltage,DER2_Voltage,DER3_Voltage,DER4_Voltage,Grid_Power_MW,Secondary_Rewards,Overall_Reward,Current_Buy_Price,Current_Sell_Price
14,0,0,0.0,0.0,6.07299494316146,23.32118962224331,-33.324748277664185,0.056957826018333435,8.990395335538906,8.757878770397229,3.2675854770082635,3.2338500473205376,4.480856292263876,0.9153632655979237,0.9302395674799886,0.9290743239497636,0.9333312325362849,-32.65372058023709,10.8,168.04141357275478,10.0,5.0
14,1,1,0.0,0.0,22.387939258809997,23.00425089328541,-2.8478913009166718,0.0,7.249464800939387,7.428950409390723,2.7659475118639794,2.6142406067913484,3.622695335286266,0.9224964688991294,0.9180010409757003,0.9457979164213924,0.9499299153159545,-23.067249650943843,10.8,120.25384744018909,10.0,5.0
14,2,2,0.0,0.0,11.107374163949274,18.166118485813055,22.940702736377716,0.4588140547275543,7.104019190238805,7.025787850189694,2.739050016318437,2.5685132057283186,3.715206702363046,0.9574385327897066,0.9400403181236813,0.9679793217696512,0.9703976265027477,17.800278942633785,10.8,-173.12493138019923,10.0,5.0
14,3,3,0.0,0.0,2.9448185911248235,18.426287412396693,27.059297263622284,1.0,6.938381264527279,7.485821398322395,2.620525554379117,2.6722596559351426,3.6604721903198043,0.9472534770202162,0.9262655373180205,0.9521818685450619,0.9555607795717412,30.20695322722976,10.2,-299.403836304969,10.0,5.0
14,4,4,0.0,0.0,26.838814080104328,20.345358227002972,0.0,1.0,7.328266453097306,7.041553190740138,2.7275899993916086,2.7233457380929362,3.6510234200003446,0.9228525984450825,0.920220730857018,0.9476877899203002,0.9513883930643414,-22.19208975534213,10.8,115.88860705363957,10.0,5.0
14,5,5,0.0,0.0,18.91900210912247,6.539205086296361,0.0,1.0,7.230568906083704,7.4798562551896275,2.7434231473355695,2.678891517903139,3.6409731219368795,0.9669495382502338,0.9633145376610802,0.9800877809203609,0.9815332924225147,-1.3817812692937437,10.8,12.054324274514531,10.0,5.0
14,6,6,5.395484447479248,1.8637512922286987,26.858752532990255,23.91348183374616,-27.261608839035034,0.4547678232192993,7.799085918907278,7.400009555137951,2.7951797937760796,2.877338486311904,3.651129915046032,0.8703133274691099,0.8860192480239014,0.9008384920250375,0.9043977864129406,-57.446092675996134,0.0,282.3775325905259,10.0,5.0
14,7,7,4.631392002105713,1.0504335165023804,15.025043451450133,15.884235616725055,9.915990382432938,0.6530876308679581,9.407717725946696,9.19847729783184,3.3378909284526097,3.576749433556995,4.789026844874959,0.9310755980402586,0.9205194733009354,0.942351195316245,0.9453572469744278,4.282328018950309,10.8,-37.88835113919525,10.0,5.0
14,8,8,4.122931480407715,6.530330181121826,3.434791297729964,11.637336025279717,1.272936724126339,0.6785463653504848,9.43746407869903,9.508141309263339,3.48092339442463,3.536873617367251,4.715552705271571,0.9329645917111474,0.9296987839174286,0.9340368880823388,0.9354835998672207,6.3804966417222,10.8,-58.67494967430865,10.0,5.0
14,9,9,6.02722692489624,5.92823600769043,3.4205889020659273,13.917886030899833,-33.92731826752424,0.0,9.119818895542885,9.226217180650872,3.3950566722042117,3.730005685377447,4.9086238760543575,0.9168767447359971,0.9343875361263962,0.9223343122533281,0.9241740112370002,-31.682816307724952,10.8,163.18186897729402,10.0,5.0
14,10,10,5.04337215423584,9.05084228515625,8.842000065933878,25.292236333399966,22.155866026878357,0.44311732053756714,9.327537978855363,9.538036309241985,3.550612259069141,3.543258405482399,4.625486336162008,0.92937278134026,0.9161785306639207,0.9425402753467108,0.9461647022088371,5.441018159039894,10.8,-49.71402475905498,10.0,5.0
14,11,11,2.952160358428955,7.513494968414307,18.459146775483042,4.5806962765666235,27.844133973121643,1.0,9.288032036226035,9.582655416488432,3.6387612817708592,3.5423372611723543,4.817578565706222,0.91819456205298,0.8994338666006116,0.9232125617373877,0.9235146577384744,26.135804280054103,5.0,-259.4715391240612,10.0,5.0
14,12,12,9.326520919799805,5.939347743988037,0.7486102950527228,4.5278073019312055,-3.58518548309803,0.9282962903380394,9.526962180264723,9.10968558897747,3.606975150281208,3.584511029461487,4.7584724099944555,0.9331086563971225,0.9319127313497663,0.927364295037627,0.9276563757127371,6.574965246839905,10.8,-60.59092718583775,10.0,5.0
14,13,13,8.45142650604248,9.759778022766113,21.77195524739071,16.468657998064085,3.58518548309803,1.0,9.694711994867136,9.319759595327598,3.6724712280484257,3.5069225568899762,4.8244602585545,0.9259587437380162,0.924940149751753,0.9433020814527001,0.9455108248580893,-20.93311009585619,10.8,109.46518044670734,10.0,5.0
14,14,14,5.811886787414551,4.40571403503418,24.082733337081038,17.140719553792547,0.0,1.0,9.658591362983387,9.75455092892022,3.7227236224155993,3.663795020230296,4.9641231886211985,0.9264323001613476,0.924288408329917,0.9456817538710723,0.9488782213682915,-18.650136452089978,10.8,98.13627172331667,10.0,5.0
14,15,15,6.89120626449585,4.259461879730225,11.12577394725415,0.3823188978254523,0.0,1.0,9.711469773802479,9.663794418193381,3.4836921688820204,3.639674562845879,4.6936177634055,0.932447858849415,0.9282113755363458,0.930692915597708,0.9312076967182965,8.65466783872397,10.8,-81.37326599713275,10.0,5.0
14,16,16,4.380997657775879,5.899523735046387,10.711744608007692,7.9083864459010424,0.0,1.0,9.649442048545906,9.582482055650075,3.6469609276003374,3.5018265105327666,4.733737051480149,0.9337467463569653,0.9310656529894918,0.9372666493990821,0.9381043107354586,2.386922385040598,10.8,-18.75823037487329,10.0,5.0
14,17,17,4.216151714324951,3.1458334922790527,21.456614521521626,17.85140840171705,0.0,1.0,9.557663240327237,9.685496862933595,3.537620427006137,3.5821722093607855,4.75034757367592,0.9287218492726526,0.9257425508053068,0.9465898118625783,0.9490119966494823,-14.650799938998844,10.8,78.1872996136958,10.0,5.0
14,18,18,4.525381565093994,2.0143814086914062,20.378528317649348,25.121472441787525,0.0,1.0,21.51046920013992,21.732020233023178,8.132279586777535,8.267630931954214,10.598953792770603,0.926705712673153,0.9152381359743664,0.9395630097801575,0.9431712048681933,19.06281815253862,10.8,-185.74857916271844,10.0,5.0
14,19,19,0.0,0.0,14.354714281728693,15.377777130675582,-4.537095129489899,0.909258097410202,21.134864182605774,21.260071030132742,8.017376381608178,8.046095872121361,10.809825684645885,0.9165302279857575,0.9024098484279086,0.9182579825135674,0.9203465608262156,35.592569902272544,10.8,-350.8683948881444,10.0,5.0
14,20,20,0.0,0.0,3.997563617998255,17.254370802577434,-16.774873435497284,0.5737606287002563,20.876354214312755,20.94973365869515,7.824587077602303,7.881522999719743,10.778868646024904,0.9224626256443689,0.9188126993856391,0.9196626522732668,0.9220568269967461,30.569207350449503,10.8,-300.6723415830558,10.0,5.0
14,21,21,0.0,0.0,11.346203395396913,13.598086142966103,-18.586017191410065,0.20204028487205505,21.18156158260738,20.04554238775052,7.71557523382163,7.974973022762757,10.71316809430257,0.9272122052132102,0.9254700183568896,0.9271277596855338,0.9298096192341924,24.3054870440015,10.8,-238.0901735073127,10.0,5.0
14,22,22,0.0,0.0,4.3198554771622755,6.339349628722609,-10.102014243602753,0.0,21.361246187146982,20.399297383716885,7.963949060660784,7.57843669372091,10.419546884341445,0.9013740557478915,0.8929506998503589,0.8896328609289343,0.8902469268463569,47.66058889238416,-5.0,-479.3135011173365,10.0,5.0
15,0,0,0.0,0.0,17.825809183521397,22.40644516289861,0.0,0.0,8.990395335538906,8.757878770397229,3.2675854770082635,3.2338500473205376,4.480856292263876,0.9295343906689199,0.9253123080044421,0.9482106672421672,0.952237209999369,-10.525830545704643,10.8,57.62683018505902,10.0,5.0
15,1,1,0.0,0.0,8.616289353108034,20.760779955558526,45.19048035144806,0.9038096070289612,7.249464800939387,7.428950409390723,2.7659475118639794,2.6142406067913484,3.622695335286266,0.8870152542936438,0.8526741334077609,0.8963267869351659,0.9003069726827615,42.43122912994441,-5.0,-429.0579667960453,10.0,5.0
15,2,2,0.0,0.0,1.7780963738283035,21.880207546213025,-17.52159744501114,0.5533776581287384,7.104019190238805,7.025787850189694,2.739050016318437,2.5685132057283186,3.715206702363046,0.929693956476164,0.9359448147956688,0.9395485347542043,0.9426365528624852,-17.436876939993553,10.8,92.17258568631723,10.0,5.0
15,3,3,0.0,0.0,20.167137453255258,0.492522680874292,5.422540381550789,0.6618284657597542,6.938381264527279,7.485821398322395,2.620525554379117,2.6722596559351426,3.6604721903198043,0.9311719426854439,0.9232372148623413,0.9374144228274572,0.9379434521332712,8.47093452591959,10.8,-79.5701672643527,10.0,5.0
15,4,4,0.0,0.0,27.580216099358633,13.824437393271976,-29.90165948867798,0.06379527598619461,7.328266453097306,7.041553190740138,2.7275899993916086,2.7233457380929362,3.6510234200003446,0.895938277933496,0.9110530347574992,0.9196210724002988,0.9214507068029001,-45.634591982699625,5.0,229.95989678368502,10.0,5.0
15,5,5,0.0,0.0,3.7761491187016993,20.080141452755125,-3.1897637993097305,0.0,7.230568906083704,7.4798562551896275,2.7434231473355695,2.678891517903139,3.6409731219368795,0.9331769978948993,0.9306622374736612,0.9420046962998065,0.9456848402869089,-2.887545773769836,10.8,19.567268325141516,10.0,5.0
15,6,6,3.3391237258911133,1.7521171569824219,0.7403356655814938,12.883835479390966,11.93886622786522,0.23877732455730438,7.799085918907278,7.400009555137951,2.7951797937760796,2.877338486311904,3.651129915046032,0.9259584136225827,0.914512999933802,0.9261594866024708,0.9287273941368022,18.146595434823656,10.8,-176.37249713079368,10.0,5.0
15,7,7,1.8006770610809326,1.182386040687561,17.51102661259853,11.026395063270357,-11.93886622786522,0.0,9.407717725946696,9.19847729783184,3.3378909284526097,3.576749433556995,4.789026844874959,0.9313811893088156,0.9339390397468497,0.9426385794595362,0.9448633020757435,-12.662227330828447,10.8,68.2765431440872,10.0,5.0
15,8,8,5.600499629974365,3.308290958404541,17.65198100023647,4.619448044325249,0.0,0.0,9.43746407869903,9.508141309263339,3.48092339442463,3.536873617367251,4.715552705271571,0.9337430816896073,0.9298269612472617,0.9398345756943933,0.9410307411115668,-0.2582704010339894,10.8,6.379549808840541,10.0,5.0
15,9,9,5.548469066619873,1.1490706205368042,15.092416498280533,16.34260856153536,1.646370068192482,0.03292740136384964,9.119818895542885,9.226217180650872,3.3950566722042117,3.730005685377447,4.9086238760543575,0.9321637416211654,0.9267684305402623,0.9446129451950349,0.9467984540529917,-5.535232197198411,10.8,32.67837163784041,10.0,5.0
15,10,10,6.956806182861328,8.126433372497559,15.442812541171936,18.747132488563317,1.2482008896768093,0.057891419157385826,9.327537978855363,9.538036309241985,3.550612259069141,3.543258405482399,4.625486336162008,0.9289350836633193,0.9279600907711345,0.9436972165660071,0.9462702719378737,-16.71277948910144,10.8,88.45868359075949,10.0,5.0
15,11,11,5.2553815841674805,9.645663261413574,14.294275968315409,14.431900352408926,-2.8945709578692913,0.0,9.288032036226035,9.582655416488432,3.6387612817708592,3.5423372611723543,4.817578565706222,0.9304270448343959,0.9324341399420417,0.9418231947672708,0.943707891937401,-15.125351031361669,10.8,80.56153723556659,10.0,5.0
15,12,12,4.528838634490967,0.17863310873508453,0.6264162748770322,6.9233817636448265,0.0,0.0,9.526962180264723,9.10968558897747,3.606975150281208,3.584511029461487,4.7584724099944555,0.9272662838605732,0.9205809267521908,0.922455859366184,0.9231445510084542,18.546767222334026,10.8,-180.19024492115773,10.0,5.0
15,13,13,7.945997714996338,3.5441792011260986,25.011896215932527,6.284466845243833,14.7884801030159,0.295769602060318,9.694711994867136,9.319759595327598,3.6724712280484257,3.5069225568899762,4.8244602585545,0.9311095918853535,0.9190230777476776,0.9423121720881714,0.9437738195156445,3.6910664847308494,10.8,-32.08641504811164,10.0,5.0
15,14,14,6.941781997680664,8.414859771728516,5.611152045521893,10.416228922080714,-14.7884801030159,0.0,9.658591362983387,9.75455092892022,3.7227236224155993,3.663795020230296,4.9641231886211985,0.9315912036252388,0.9388490040596542,0.9344775994387986,0.9357253286245719,-14.05268634447877,10.8,75.20170669399357,10.0,5.0
15,15,15,8.577666282653809,0.23060306906700134,4.844502804826953,10.059062848549779,0.7359837181866169,0.014719674363732338,9.711469773802479,9.663794418193381,3.4836921688820204,3.639674562845879,4.6936177634055,0.9321211303614514,0.9252459036589149,0.9324426343606185,0.9345342202581083,8.415825036978422,10.8,-79.00272855701705,10.0,5.0
15,16,16,1.4227577447891235,4.529117584228516,6.961810260964761,13.185695848624286,-0.7359837181866169,0.0,9.649442048545906,9.582482055650075,3.6469609276003374,3.5018265105327666,4.733737051480149,0.9331273402843254,0.9301698950465483,0.9376674612801774,0.940252826257732,4.49530238018792,10.8,-39.82137745344713,10.0,5.0
15,17,17,3.120715856552124,5.3467512130737305,10.531399626760848,2.7703213800796767,3.6216795444488525,0.07243359088897705,9.557663240327237,9.685496862933595,3.537620427006137,3.5821722093607855,4.75034757367592,0.9304462831385094,0.9247965939302847,0.9299073114056355,0.9308136472477193,13.132366444078146,10.8,-126.17757311699063,10.0,5.0
15,18,18,4.709892272949219,5.63964319229126,11.269400986029407,19.912917957463602,5.002830922603607,0.1724902093410492,21.51046920013992,21.732020233023178,8.132279586777535,8.267630931954214,10.598953792770603,0.9169985360804014,0.9035106260502368,0.9196780667827563,0.9234193352552377,34.39802236786664,10.8,-339.04557053197976,10.0,5.0
15,19,19,0.0,0.0,14.749385718585456,7.104978040695668,29.74986433982849,0.767487496137619,21.134864182605774,21.260071030132742,8.017376381608178,8.046095872121361,10.809825684645885,0.7940582504599349,0.7545323577308306,0.7866718335941881,0.7885791307717404,81.54980971108978,-10.0,-821.0141393918889,10.0,5.0
15,20,20,0.0,0.0,4.48648815305457,21.187858841617537,-2.9258685186505318,0.7089701257646084,20.876354214312755,20.94973365869515,7.824587077602303,7.881522999719743,10.778868646024904,0.9111846279264986,0.8991878914148776,0.9105237436098592,0.9135941328129326,40.37735837847947,5.0,-401.55958593992796,10.0,5.0
15,21,21,0.0,0.0,18.075074597051554,6.616575886696194,14.55149371176958,1.0,21.18156158260738,20.04554238775052,7.71557523382163,7.974973022762757,10.71316809430257,0.8769545068499024,0.8532729073332751,0.8739780202790381,0.8756110626993545,59.202861855352666,-10.0,-597.4210499954819,10.0,5.0
15,22,22,0.0,0.0,1.6049526035060735,12.636894946567097,-20.3690305352211,0.592619389295578,21.361246187146982,20.399297383716885,7.963949060660784,7.57843669372091,10.419546884341445,0.9195415512044147,0.9178366879778042,0.9114956456295704,0.9131440788717639,33.440203504090235,10.8,-329.3481438217553,10.0,5.0
16,0,0,0.0,0.0,5.640575590053092,22.304467171415897,20.3690305352211,1.0,8.990395335538906,8.757878770397229,3.2675854770082635,3.2338500473205376,4.480856292263876,0.9204700025655468,0.9026239898721189,0.9291465995605308,0.9323377177161007,22.20061057103361,10.8,-217.089246443303,10.0,5.0
16,1,1,0.0,0.0,8.140890653557756,16.341047638349156,0.0,1.0,7.249464800939387,7.428950409390723,2.7659475118639794,2.6142406067913484,3.622695335286266,0.9327578207271499,0.925185290806998,0.9412798370791059,0.9434727537501866,-0.3737748718233742,10.8,7.024054976197802,10.0,5.0
16,2,2,0.0,0.0,13.006356486550777,2.6650379226128926,-29.952329397201538,0.40095341205596924,7.104019190238805,7.025787850189694,2.739050016318437,2.5685132057283186,3.715206702363046,0.9273215608469676,0.9402698114721703,0.93248826904578,0.9333749221147752,-21.79674679341285,10.8,113.92749672900061,10.0,5.0
16,3,3,0.0,0.0,1.0214355361895102,23.625342981364394,29.952329397201538,1.0,6.938381264527279,7.485821398322395,2.620525554379117,2.6722596559351426,3.6604721903198043,0.9463066477830642,0.9237113317230933,0.953249951802883,0.9574482394983813,30.05161044017346,10.6,-297.16209548088216,10.0,5.0
16,4,4,0.0,0.0,11.38015293243942,23.08811448750773,0.0,1.0,7.328266453097306,7.041553190740138,2.7275899993916086,2.7233457380929362,3.6510234200003446,0.930737100022139,0.9272820445330662,0.9466903131991615,0.9499478731237799,-10.207907746690255,10.8,56.0948560592518,10.0,5.0
16,5,5,0.0,0.0,16.114127320857524,13.012270720831728,-2.2677280008792877,0.9546454399824142,7.230568906083704,7.4798562551896275,2.7434231473355695,2.678891517903139,3.6409731219368795,0.9325081477933082,0.9298115637710492,0.9450137053868319,0.9466643523774516,-7.10647468515189,10.8,40.618432165333765,10.0,5.0
16,6,6,5.835754871368408,5.525351047515869,2.069389216945993,24.98737348853163,-27.18026638031006,0.4110401123762131,7.799085918907278,7.400009555137951,2.7951797937760796,2.877338486311904,3.651129915046032,0.9081693406126865,0.9235068889760525,0.9211936800389107,0.9248510690567286,-39.58768916030141,10.6,197.43246445146033,10.0,5.0
16,7,7,7.01401948928833,2.811016082763672,7.470893366287097,2.9596062443395197,11.819225549697876,0.6474246233701706,9.407717725946696,9.19847729783184,3.3378909284526097,3.576749433556995,4.789026844874959,0.923832597576679,0.911621766779322,0.9205116684159999,0.9214585116058318,22.27724421888495,10.8,-217.69318979617324,10.0,5.0
16,8,8,7.8687520027160645,3.1151490211486816,20.165865591822957,12.212967621870058,8.121152222156525,0.8098476678133011,9.43746407869903,9.508141309263339,3.48092339442463,3.536873617367251,4.715552705271571,0.9320090189318626,0.9237437718734491,0.9445660219580055,0.9469766425988684,-3.9387225773148047,10.8,24.57877402197688,10.0,5.0
16,9,9,8.444398880004883,3.900679111480713,9.233767203001497,6.101791394301798,-40.492383390665054,0.0,9.119818895542885,9.226217180650872,3.3950566722042117,3.730005685377447,4.9086238760543575,0.9106343004196763,0.9275197076825134,0.9144574955109526,0.9150155358379508,-36.34615667499015,10.8,186.4490531751562,10.0,5.0
16,10,10,5.214876651763916,0.5326015949249268,17.810930135589377,18.650770490325115,38.301244378089905,0.7660248875617981,9.327537978855363,9.538036309241985,3.550612259069141,3.543258405482399,4.625486336162008,0.9082583079995347,0.8787723495490707,0.9214233756432118,0.924042149852995,28.996650444587868,5.0,-288.27160867838563,10.0,5.0
16,11,11,8.590936660766602,3.055351734161377,17.49407238320254,17.139298216647074,11.698755621910095,1.0,9.288032036226035,9.582655416488432,3.6387612817708592,3.5423372611723543,4.817578565706222,0.9311666564752583,0.920777410600812,0.9450940800914445,0.9474060656963789,-2.91810625785207,10.8,19.410747143093474,10.0,5.0
16,12,12,9.244486808776855,3.5426836013793945,17.75501603246552,14.200201507167494,-5.600013956427574,0.8879997208714485,9.526962180264723,9.10968558897747,3.606975150281208,3.584511029461487,4.7584724099944555,0.928249027236356,0.9287229416664059,0.9415539902598182,0.9434019383643579,-19.105453487261673,10.8,100.42384341724619,10.0,5.0
16,13,13,9.449528694152832,1.868996024131775,14.389798389294704,4.083754536636312,5.600013956427574,1.0,9.694711994867136,9.319759595327598,3.6724712280484257,3.5069225568899762,4.8244602585545,0.9660550142588755,0.9585120893442326,0.9723607606835368,0.9734332870089064,7.017763942667613,10.8,-65.13156034268255,10.0,5.0
16,14,14,7.203948020935059,5.8285908699035645,22.665832802715702,6.553659153666185,0.0,1.0,9.658591362983387,9.75455092892022,3.7227236224155993,3.663795020230296,4.9641231886211985,0.9351601408312502,0.9333485062539507,0.9461723455344262,0.9467844828831355,-10.053376238226772,10.8,55.24436088266166,10.0,5.0
16,15,15,4.685761451721191,6.359753608703613,21.5681109726623,24.847959849864655,0.0,1.0,9.711469773802479,9.663794418193381,3.4836921688820204,3.639674562845879,4.6936177634055,0.9210333240926123,0.9204512957107341,0.9439948471503664,0.9475428229671858,-24.841069184454586,10.8,129.0307300634434,10.0,5.0
16,16,16,6.105599403381348,4.349221706390381,19.70152736604964,2.5895644333568004,0.0,1.0,9.649442048545906,9.582482055650075,3.6469609276003374,3.5018265105327666,4.733737051480149,0.9338674899681783,0.9305196260734374,0.9398962064209838,0.9398703397444554,-1.3972763601785405,10.8,12.058922671800921,10.0,5.0
16,17,17,3.9390687942504883,1.613427758216858,7.0401311566458356,17.317497206482518,0.0,1.0,9.557663240327237,9.685496862933595,3.537620427006137,3.5821722093607855,4.75034757367592,0.933040366812562,0.9281238950610475,0.9403268513235178,0.9426791093396354,1.5438543970375134,10.8,-10.33764521953109,10.0,5.0
16,18,18,1.9176348447799683,6.392569541931152,0.0912131777275493,22.382319393360568,0.0,1.0,21.51046920013992,21.732020233023178,8.132279586777535,8.267630931954214,10.598953792770603,0.9116119125687314,0.9010177134148619,0.9083025077066679,0.911578837058176,40.064015293874796,10.8,-395.54799030832595,10.0,5.0
16,19,19,0.0,0.0,13.572266280745495,2.492104336224423,-47.079017758369446,0.058419644832611084,21.134864182605774,21.260071030132742,8.017376381608178,8.046095872121361,10.809825684645885,0.9319416775737106,0.9455084390163406,0.9274045623710854,0.9273623125894948,6.643392614889625,10.8,-61.665360032649644,10.0,5.0
16,20,20,0.0,0.0,6.9782961769224245,24.28036411704171,-2.920982241630554,0.0,20.876354214312755,20.94973365869515,7.824587077602303,7.881522999719743,10.778868646024904,0.9169471781885786,0.9054322240534642,0.920335529678133,0.9238805280792309,34.786255385070945,10.8,-342.8043502760654,10.0,5.0
16,21,21,0.0,0.0,18.092113028433747,16.71602810399222,0.0,0.0,21.18156158260738,20.04554238775052,7.71557523382163,7.974973022762757,10.71316809430257,0.9179427729908541,0.9054210848293686,0.923587966238119,0.9267907118647739,33.50556360821839,10.8,-330.00371749350813,10.0,5.0
16,22,22,0.0,0.0,7.453426953603278,16.355539078221295,30.125093460083008,0.6025018692016602,21.361246187146982,20.399297383716885,7.963949060660784,7.57843669372091,10.419546884341445,0.8089535141656775,0.770786027356289,0.803151709287014,0.8057198391904374,78.11398967330854,-10.0,-786.6792373280044,10.0,5.0
17,0,0,0.0,0.0,18.90850470468172,1.2044764928215388,-29.86198365688324,0.005262196063995361,8.990395335538906,8.757878770397229,3.2675854770082635,3.2338500473205376,4.480856292263876,0.9275665255465589,0.9396414458226166,0.9344353163360212,0.9341833497572497,-20.584229205940456,10.8,107.82139638115842,10.0,5.0
17,1,1,0.0,0.0,15.206017392551855,5.145404826896595,-0.26310980319976807,0.0,7.249464800939387,7.428950409390723,2.7659475118639794,2.6142406067913484,3.622695335286266,0.9667754609229924,0.9629743820501514,0.9764613222000317,0.9776952077984029,3.2534382693467676,10.8,-27.340528013694158,10.0,5.0
17,2,2,0.0,0.0,11.568658123857798,6.298062956968544,0.0,0.0,7.104019190238805,7.025787850189694,2.739050016318437,2.5685132057283186,3.715206702363046,0.9356130211421235,0.9313271265352733,0.9402048435454685,0.9407794991749988,5.493435207924924,10.8,-49.71301929005751,10.0,5.0
17,3,3,0.0,0.0,20.5398787965875,1.73109297930426,0.0,0.0,6.938381264527279,7.485821398322395,2.620525554379117,2.6722596559351426,3.6604721903198043,0.933198576636124,0.9286827959310772,0.9409687594880882,0.9408039004977998,1.4020036796175206,10.8,-8.842746513934122,10.0,5.0
17,4,4,0.0,0.0,27.89746937581352,14.930287772369192,0.0,0.0,7.328266453097306,7.041553190740138,2.7275899993916086,2.7233457380929362,3.6510234200003446,0.9264357939061704,0.9235326073219083,0.9482683555873441,0.9511035916095519,-18.161321656093186,10.8,95.7783307089841,10.0,5.0
17,5,5,0.0,0.0,3.538983880715578,6.019017897494298,0.0,0.0,7.230568906083704,7.4798562551896275,2.7434231473355695,2.678891517903139,3.6409731219368795,0.9632226722883693,0.9584714659913859,0.9654594960142908,0.966844487356689,14.331210217365706,10.8,-138.00768219143916,10.0,5.0
17,6,6,3.877129316329956,5.224899768829346,5.051262660264895,25.588573394514714,15.103693306446075,0.3020738661289215,7.799085918907278,7.400009555137951,2.7951797937760796,2.877338486311904,3.651129915046032,0.9338367054017809,0.9209174330793811,0.9454969768087854,0.9500420739587148,0.6529265213315842,10.8,-1.677720797779692,10.0,5.0
17,7,7,6.589430809020996,6.019233703613281,1.1170781803405212,14.383701296153424,-15.103693306446075,0.0,9.407717725946696,9.19847729783184,3.3378909284526097,3.576749433556995,4.789026844874959,0.9322012545426631,0.9385425920652539,0.9347576221247934,0.9366486214533905,-12.57301322334829,10.8,67.83293474378571,10.0,5.0
17,8,8,2.700385332107544,3.346942901611328,14.290437230136344,22.56058074796394,0.0,0.0,9.43746407869903,9.508141309263339,3.48092339442463,3.536873617367251,4.715552705271571,0.9301160715197745,0.9272071149292344,0.9463372720704464,0.9495119745547758,-11.410907128455197,10.8,62.02555218015779,10.0,5.0
17,9,9,7.901272296905518,8.991687774658203,17.78333740331268,0.7768455832671288,0.1244154991582036,0.002488309983164072,9.119818895542885,9.226217180650872,3.3950566722042117,3.730005685377447,4.9086238760543575,0.9678426021213541,0.9677240223750936,0.9754958316512944,0.9760487531645398,-4.823640032363918,10.8,29.162424576246572,10.0,5.0
17,10,10,8.67493724822998,8.713882446289062,2.626363521468307,4.354510288840181,0.05570014473050833,0.0036023128777742386,9.327537978855363,9.538036309241985,3.550612259069141,3.543258405482399,4.625486336162008,0.9361134503742058,0.9345595200530139,0.9317302511565526,0.9319926592767347,6.370435912672342,10.8,-58.548613063218994,10.0,5.0
17,11,11,2.317152261734009,8.277551651000977,13.696887482936416,0.8000536622823441,-0.18011564388871193,0.0,9.288032036226035,9.582655416488432,3.6387612817708592,3.5423372611723543,4.817578565706222,0.9669773100772674,0.9661252338646921,0.9716657607862648,0.972224488063994,5.662468247279276,10.8,-51.47740007981118,10.0,5.0
17,12,12,4.105086803436279,7.85383939743042,15.493874167854127,6.621276695154464,0.0,0.0,9.526962180264723,9.10968558897747,3.606975150281208,3.584511029461487,4.7584724099944555,0.9368192180386131,0.9361135204846546,0.94311785658773,0.9437428712767914,-3.257623411893702,10.8,21.347376288829757,10.0,5.0
17,13,13,9.401076316833496,0.5807206630706787,10.682239582869169,17.15151516873901,0.0,0.0,9.694711994867136,9.319759595327598,3.6724712280484257,3.5069225568899762,4.8244602585545,0.9327192739892894,0.927632380111443,0.9423107630245783,0.9446314700014267,-6.348075136352956,10.8,36.76222016444966,10.0,5.0
17,14,14,8.61334228515625,7.298247337341309,20.00396182156651,17.128754697211463,0.0,0.0,9.658591362983387,9.75455092892022,3.7227236224155993,3.663795020230296,4.9641231886211985,0.9263798868605173,0.9257030403911952,0.9430199639129059,0.9453352912413764,-20.411517685931372,10.8,106.92714536824411,10.0,5.0
17,15,15,6.062203884124756,6.620573043823242,26.81909801203731,14.881279374619957,0.0,0.0,9.711469773802479,9.663794418193381,3.4836921688820204,3.639674562845879,4.6936177634055,0.9245491213619733,0.923823635177759,0.9443092654105463,0.9462611403653451,-22.11300723339034,10.8,115.42120462380565,10.0,5.0
17,16,16,7.454165935516357,8.375141143798828,17.558306359660502,19.69154434209028,28.351378440856934,0.5670275688171387,9.649442048545906,9.582482055650075,3.6469609276003374,3.5018265105327666,4.733737051480149,0.9274339339706293,0.9100700120737341,0.9420893731283625,0.9448182945747118,7.596309657274508,10.8,-71.37740193496431,10.0,5.0
17,17,17,7.347590446472168,0.4470594525337219,18.496069016158085,16.773003304181817,20.836341381072998,0.9837543964385986,9.557663240327237,9.685496862933595,3.537620427006137,3.5821722093607855,4.75034757367592,0.9269028824803303,0.9090729393403871,0.9402370089291422,0.9433926241978325,10.03705976110167,10.8,-95.6095982470209,10.0,5.0
17,18,18,6.130181312561035,1.4403295516967773,17.92255195531512,0.6161825555799638,-2.917622961103916,0.9254019372165203,21.51046920013992,21.732020233023178,8.132279586777535,8.267630931954214,10.598953792770603,0.9095960541225806,0.8974076571641072,0.9032927988417374,0.9038625591283548,41.82304880434491,5.0,-416.02075672681167,10.0,5.0
17,19,19,0.0,0.0,10.489837676901193,18.15964315538398,-15.697631239891052,0.6114493124186993,21.134864182605774,21.260071030132742,8.017376381608178,8.046095872121361,10.809825684645885,0.9263135944881101,0.9223616521658421,0.9286096401840724,0.9311283828112374,25.20433920581816,10.8,-247.08686317890337,10.0,5.0
